,sample,objid,wid,clust
6151,30workers_rand0,22,54,0
6152,30workers_rand0,22,114,0
6153,30workers_rand0,22,215,0
6154,30workers_rand0,22,135,0
6155,30workers_rand0,22,199,0
6156,30workers_rand0,22,175,0
6157,30workers_rand0,22,52,0
6158,30workers_rand0,22,9,0
6159,30workers_rand0,22,193,0
6160,30workers_rand0,22,210,0
6161,30workers_rand0,22,220,0
6162,30workers_rand0,22,181,0
6163,30workers_rand0,22,217,0
6164,30workers_rand0,22,187,0
6165,30workers_rand0,22,184,0
6166,30workers_rand0,22,174,1
6167,30workers_rand0,22,172,0
6168,30workers_rand0,22,24,1
6169,30workers_rand0,22,30,0
6170,30workers_rand0,22,198,0
6171,30workers_rand0,22,81,0
6172,30workers_rand0,22,156,0
6173,30workers_rand0,22,213,1
6174,30workers_rand0,22,116,0
6175,30workers_rand0,25,208,0
6176,30workers_rand0,25,193,1
6177,30workers_rand0,25,184,1
6178,30workers_rand0,25,260,1
6179,30workers_rand0,25,209,1
6180,30workers_rand0,25,133,0
6181,30workers_rand0,25,140,1
6182,30workers_rand0,25,219,1
6183,30workers_rand0,25,235,0
6184,30workers_rand0,25,52,0
6185,30workers_rand0,25,205,0
6186,30workers_rand0,25,148,1
6187,30workers_rand0,25,131,0
6188,30workers_rand0,25,214,0
6189,30workers_rand0,25,9,0
6190,30workers_rand0,25,248,0
6191,30workers_rand0,25,156,1
6192,30workers_rand0,25,247,0
6193,30workers_rand0,25,187,0
6194,30workers_rand0,25,135,1
6195,30workers_rand0,25,143,0
6196,30workers_rand0,25,146,0
6197,30workers_rand0,25,68,1
6198,30workers_rand0,25,136,0
6199,30workers_rand0,25,201,1
6200,30workers_rand0,25,147,1
6201,30workers_rand0,25,196,1
6202,30workers_rand0,25,230,1
6203,30workers_rand0,25,234,0
6204,30workers_rand0,25,241,0
6205,30workers_rand0,26,184,0
6206,30workers_rand0,26,137,0
6207,30workers_rand0,26,52,0
6208,30workers_rand0,26,270,0
6209,30workers_rand0,26,170,0
6210,30workers_rand0,26,230,0
6211,30workers_rand0,26,130,0
6212,30workers_rand0,26,169,0
6213,30workers_rand0,26,222,0
6214,30workers_rand0,26,187,0
6215,30workers_rand0,26,140,0
6216,30workers_rand0,26,123,0
6217,30workers_rand0,26,232,0
6218,30workers_rand0,26,196,0
6219,30workers_rand0,26,146,0
6220,30workers_rand0,26,148,0
6221,30workers_rand0,26,175,0
6222,30workers_rand0,26,131,0
6223,30workers_rand0,26,133,0
6224,30workers_rand0,26,114,0
6225,30workers_rand0,26,68,0
6226,30workers_rand0,26,193,0
6227,30workers_rand0,26,142,0
6228,30workers_rand0,26,181,0
6229,30workers_rand0,26,234,0
6230,30workers_rand0,26,235,0
6231,30workers_rand0,26,228,1
6232,30workers_rand0,26,147,0
6233,30workers_rand0,26,214,0
6234,30workers_rand0,26,218,0
6235,30workers_rand0,27,159,0
6236,30workers_rand0,27,143,0
6237,30workers_rand0,27,175,0
6238,30workers_rand0,27,258,0
6239,30workers_rand0,27,9,0
6240,30workers_rand0,27,219,0
6241,30workers_rand0,27,118,0
6242,30workers_rand0,27,187,0
6243,30workers_rand0,27,235,0
6244,30workers_rand0,27,140,0
6245,30workers_rand0,27,161,0
6246,30workers_rand0,27,141,0
6247,30workers_rand0,27,116,0
6248,30workers_rand0,27,147,0
6249,30workers_rand0,27,148,0
6250,30workers_rand0,27,218,0
6251,30workers_rand0,27,247,0
6252,30workers_rand0,27,146,0
6253,30workers_rand0,27,239,0
6254,30workers_rand0,27,142,0
6255,30workers_rand0,27,160,1
6256,30workers_rand0,27,136,2
6257,30workers_rand0,27,135,0
6258,30workers_rand0,27,114,0
6259,30workers_rand0,27,120,0
6260,30workers_rand0,27,52,0
6261,30workers_rand0,27,131,0
6262,30workers_rand0,27,181,0
6263,30workers_rand0,27,230,0
6264,30workers_rand0,27,234,0
6265,30workers_rand0,28,199,0
6266,30workers_rand0,28,9,0
6267,30workers_rand0,28,175,0
6268,30workers_rand0,28,271,0
6269,30workers_rand0,28,196,0
6270,30workers_rand0,28,230,0
6271,30workers_rand0,28,146,0
6272,30workers_rand0,28,252,0
6273,30workers_rand0,28,219,0
6274,30workers_rand0,28,212,0
6275,30workers_rand0,28,82,1
6276,30workers_rand0,28,140,0
6277,30workers_rand0,28,169,0
6278,30workers_rand0,28,156,0
6279,30workers_rand0,28,234,0
6280,30workers_rand0,28,148,0
6281,30workers_rand0,28,247,0
6282,30workers_rand0,28,68,0
6283,30workers_rand0,28,133,0
6284,30workers_rand0,28,52,0
6285,30workers_rand0,28,184,0
6286,30workers_rand0,28,214,0
6287,30workers_rand0,28,228,1
6288,30workers_rand0,28,48,0
6289,30workers_rand0,28,250,0
6290,30workers_rand0,28,131,0
6291,30workers_rand0,28,201,0
6292,30workers_rand0,28,137,0
6293,30workers_rand0,28,239,0
6294,30workers_rand0,28,241,0
6295,30workers_rand0,29,9,0
6296,30workers_rand0,29,149,0
6297,30workers_rand0,29,148,0
6298,30workers_rand0,29,256,2
6299,30workers_rand0,29,195,0
6300,30workers_rand0,29,239,0
6301,30workers_rand0,29,68,0
6302,30workers_rand0,29,175,0
6303,30workers_rand0,29,234,1
6304,30workers_rand0,29,187,0
6305,30workers_rand0,29,135,0
6306,30workers_rand0,29,114,1
6307,30workers_rand0,29,52,0
6308,30workers_rand0,29,146,1
6309,30workers_rand0,29,156,0
6310,30workers_rand0,29,75,0
6311,30workers_rand0,29,133,1
6312,30workers_rand0,29,252,0
6313,30workers_rand0,29,84,1
6314,30workers_rand0,29,86,1
6315,30workers_rand0,29,181,1
6316,30workers_rand0,29,131,0
6317,30workers_rand0,29,167,0
6318,30workers_rand0,29,192,0
6319,30workers_rand0,29,254,1
6320,30workers_rand0,29,147,2
6321,30workers_rand0,29,81,2
6322,30workers_rand0,29,193,0
6323,30workers_rand0,29,184,1
6324,30workers_rand0,29,105,0
6325,30workers_rand0,30,156,1
6326,30workers_rand0,30,143,1
6327,30workers_rand0,30,167,1
6328,30workers_rand0,30,263,0
6329,30workers_rand0,30,187,1
6330,30workers_rand0,30,241,1
6331,30workers_rand0,30,131,1
6332,30workers_rand0,30,199,1
6333,30workers_rand0,30,196,1
6334,30workers_rand0,30,169,1
6335,30workers_rand0,30,148,1
6336,30workers_rand0,30,133,1
6337,30workers_rand0,30,181,1
6338,30workers_rand0,30,161,1
6339,30workers_rand0,30,230,1
6340,30workers_rand0,30,147,0
6341,30workers_rand0,30,234,1
6342,30workers_rand0,30,114,0
6343,30workers_rand0,30,116,1
6344,30workers_rand0,30,146,1
6345,30workers_rand0,30,184,1
6346,30workers_rand0,30,201,1
6347,30workers_rand0,30,208,1
6348,30workers_rand0,30,149,1
6349,30workers_rand0,30,239,1
6350,30workers_rand0,30,211,1
6351,30workers_rand0,30,225,1
6352,30workers_rand0,30,118,1
6353,30workers_rand0,30,175,1
6354,30workers_rand0,30,140,1
6355,30workers_rand0,31,193,0
6356,30workers_rand0,31,161,0
6357,30workers_rand0,31,208,0
6358,30workers_rand0,31,260,1
6359,30workers_rand0,31,9,0
6360,30workers_rand0,31,118,1
6361,30workers_rand0,31,133,0
6362,30workers_rand0,31,196,0
6363,30workers_rand0,31,230,0
6364,30workers_rand0,31,146,0
6365,30workers_rand0,31,169,0
6366,30workers_rand0,31,131,0
6367,30workers_rand0,31,123,0
6368,30workers_rand0,31,137,0
6369,30workers_rand0,31,52,0
6370,30workers_rand0,31,219,0
6371,30workers_rand0,31,214,0
6372,30workers_rand0,31,147,1
6373,30workers_rand0,31,245,0
6374,30workers_rand0,31,149,0
6375,30workers_rand0,31,187,0
6376,30workers_rand0,31,141,0
6377,30workers_rand0,31,135,0
6378,30workers_rand0,31,114,0
6379,30workers_rand0,31,116,0
6380,30workers_rand0,31,175,0
6381,30workers_rand0,31,140,1
6382,30workers_rand0,31,156,0
6383,30workers_rand0,31,234,0
6384,30workers_rand0,31,225,0
6385,30workers_rand0,32,187,0
6386,30workers_rand0,32,148,0
6387,30workers_rand0,32,52,0
6388,30workers_rand0,32,247,0
6389,30workers_rand0,32,156,0
6390,30workers_rand0,32,219,0
6391,30workers_rand0,32,116,0
6392,30workers_rand0,32,239,0
6393,30workers_rand0,32,218,0
6394,30workers_rand0,32,192,0
6395,30workers_rand0,32,131,0
6396,30workers_rand0,32,114,0
6397,30workers_rand0,32,166,1
6398,30workers_rand0,32,146,0
6399,30workers_rand0,32,225,0
6400,30workers_rand0,32,120,0
6401,30workers_rand0,32,235,0
6402,30workers_rand0,32,76,1
6403,30workers_rand0,32,89,0
6404,30workers_rand0,32,133,0
6405,30workers_rand0,32,184,1
6406,30workers_rand0,32,201,0
6407,30workers_rand0,32,223,0
6408,30workers_rand0,32,147,1
6409,30workers_rand0,32,240,1
6410,30workers_rand0,32,97,0
6411,30workers_rand0,32,175,0
6412,30workers_rand0,32,140,1
6413,30workers_rand0,32,234,0
6414,30workers_rand0,32,230,1
6415,30workers_rand0,33,209,0
6416,30workers_rand0,33,169,0
6417,30workers_rand0,33,82,1
6418,30workers_rand0,33,263,1
6419,30workers_rand0,33,205,1
6420,30workers_rand0,33,116,0
6421,30workers_rand0,33,133,0
6422,30workers_rand0,33,208,0
6423,30workers_rand0,33,228,1
6424,30workers_rand0,33,148,0
6425,30workers_rand0,33,199,1
6426,30workers_rand0,33,146,0
6427,30workers_rand0,33,123,0
6428,30workers_rand0,33,181,0
6429,30workers_rand0,33,187,0
6430,30workers_rand0,33,218,0
6431,30workers_rand0,33,214,0
6432,30workers_rand0,33,52,0
6433,30workers_rand0,33,235,0
6434,30workers_rand0,33,147,1
6435,30workers_rand0,33,184,1
6436,30workers_rand0,33,139,0
6437,30workers_rand0,33,135,0
6438,30workers_rand0,33,103,0
6439,30workers_rand0,33,114,1
6440,30workers_rand0,33,193,0
6441,30workers_rand0,33,131,0
6442,30workers_rand0,33,175,0
6443,30workers_rand0,33,225,0
6444,30workers_rand0,33,192,0
6445,30workers_rand0,34,184,1
6446,30workers_rand0,34,135,1
6447,30workers_rand0,34,193,1
6448,30workers_rand0,34,260,0
6449,30workers_rand0,34,199,1
6450,30workers_rand0,34,133,1
6451,30workers_rand0,34,148,1
6452,30workers_rand0,34,209,1
6453,30workers_rand0,34,225,1
6454,30workers_rand0,34,181,1
6455,30workers_rand0,34,208,1
6456,30workers_rand0,34,151,1
6457,30workers_rand0,34,140,0
6458,30workers_rand0,34,200,1
6459,30workers_rand0,34,169,1
6460,30workers_rand0,34,187,1
6461,30workers_rand0,34,235,1
6462,30workers_rand0,34,156,1
6463,30workers_rand0,34,220,1
6464,30workers_rand0,34,147,0
6465,30workers_rand0,34,143,1
6466,30workers_rand0,34,116,1
6467,30workers_rand0,34,131,1
6468,30workers_rand0,34,9,0
6469,30workers_rand0,34,137,1
6470,30workers_rand0,34,196,1
6471,30workers_rand0,34,219,1
6472,30workers_rand0,34,243,1
6473,30workers_rand0,34,228,1
6474,30workers_rand0,34,230,1
6475,30workers_rand0,37,135,1
6476,30workers_rand0,37,52,1
6477,30workers_rand0,37,187,1
6478,30workers_rand0,37,260,0
6479,30workers_rand0,37,209,1
6480,30workers_rand0,37,239,0
6481,30workers_rand0,37,147,0
6482,30workers_rand0,37,211,0
6483,30workers_rand0,37,234,0
6484,30workers_rand0,37,201,1
6485,30workers_rand0,37,143,1
6486,30workers_rand0,37,131,1
6487,30workers_rand0,37,246,1
6488,30workers_rand0,37,82,0
6489,30workers_rand0,37,181,0
6490,30workers_rand0,37,182,1
6491,30workers_rand0,37,184,0
6492,30workers_rand0,37,137,1
6493,30workers_rand0,37,148,1
6494,30workers_rand0,37,68,0
6495,30workers_rand0,37,133,0
6496,30workers_rand0,37,208,0
6497,30workers_rand0,37,146,0
6498,30workers_rand0,37,169,1
6499,30workers_rand0,37,241,0
6500,30workers_rand0,37,247,1
6501,30workers_rand0,37,235,1
6502,30workers_rand0,37,156,1
6503,30workers_rand0,37,250,0
6504,30workers_rand0,37,214,0
6505,30workers_rand0,40,193,1
6506,30workers_rand0,40,161,0
6507,30workers_rand0,40,205,0
6508,30workers_rand0,40,262,0
6509,30workers_rand0,40,184,0
6510,30workers_rand0,40,9,0
6511,30workers_rand0,40,114,0
6512,30workers_rand0,40,199,1
6513,30workers_rand0,40,230,0
6514,30workers_rand0,40,136,0
6515,30workers_rand0,40,175,0
6516,30workers_rand0,40,141,0
6517,30workers_rand0,40,88,0
6518,30workers_rand0,40,148,1
6519,30workers_rand0,40,159,0
6520,30workers_rand0,40,218,0
6521,30workers_rand0,40,239,0
6522,30workers_rand0,40,146,0
6523,30workers_rand0,40,214,0
6524,30workers_rand0,40,147,1
6525,30workers_rand0,40,156,0
6526,30workers_rand0,40,68,1
6527,30workers_rand0,40,133,0
6528,30workers_rand0,40,97,0
6529,30workers_rand0,40,63,0
6530,30workers_rand0,40,187,0
6531,30workers_rand0,40,131,1
6532,30workers_rand0,40,75,0
6533,30workers_rand0,40,225,0
6534,30workers_rand0,40,219,1
6535,30workers_rand0,41,209,0
6536,30workers_rand0,41,219,0
6537,30workers_rand0,41,9,0
6538,30workers_rand0,41,260,1
6539,30workers_rand0,41,213,0
6540,30workers_rand0,41,133,0
6541,30workers_rand0,41,141,0
6542,30workers_rand0,41,135,1
6543,30workers_rand0,41,230,0
6544,30workers_rand0,41,52,0
6545,30workers_rand0,41,214,0
6546,30workers_rand0,41,147,1
6547,30workers_rand0,41,131,1
6548,30workers_rand0,41,169,0
6549,30workers_rand0,41,196,0
6550,30workers_rand0,41,161,1
6551,30workers_rand0,41,239,0
6552,30workers_rand0,41,156,0
6553,30workers_rand0,41,192,1
6554,30workers_rand0,41,145,0
6555,30workers_rand0,41,140,1
6556,30workers_rand0,41,68,0
6557,30workers_rand0,41,118,1
6558,30workers_rand0,41,208,0
6559,30workers_rand0,41,146,0
6560,30workers_rand0,41,193,0
6561,30workers_rand0,41,234,0
6562,30workers_rand0,41,247,0
6563,30workers_rand0,41,235,0
6564,30workers_rand0,41,240,1
6565,30workers_rand0,42,199,0
6566,30workers_rand0,42,176,0
6567,30workers_rand0,42,208,1
6568,30workers_rand0,42,256,1
6569,30workers_rand0,42,184,0
6570,30workers_rand0,42,133,1
6571,30workers_rand0,42,141,1
6572,30workers_rand0,42,196,1
6573,30workers_rand0,42,223,1
6574,30workers_rand0,42,148,0
6575,30workers_rand0,42,193,1
6576,30workers_rand0,42,147,0
6577,30workers_rand0,42,136,0
6578,30workers_rand0,42,52,0
6579,30workers_rand0,42,181,1
6580,30workers_rand0,42,219,1
6581,30workers_rand0,42,235,1
6582,30workers_rand0,42,146,1
6583,30workers_rand0,42,234,0
6584,30workers_rand0,42,137,0
6585,30workers_rand0,42,169,1
6586,30workers_rand0,42,135,0
6587,30workers_rand0,42,140,0
6588,30workers_rand0,42,114,0
6589,30workers_rand0,42,68,1
6590,30workers_rand0,42,156,0
6591,30workers_rand0,42,131,0
6592,30workers_rand0,42,161,0
6593,30workers_rand0,42,192,0
6594,30workers_rand0,42,218,1
6595,30workers_rand0,47,209,1
6596,30workers_rand0,47,169,0
6597,30workers_rand0,47,214,0
6598,30workers_rand0,47,263,2
6599,30workers_rand0,47,211,1
6600,30workers_rand0,47,126,2
6601,30workers_rand0,47,133,0
6602,30workers_rand0,47,135,2
6603,30workers_rand0,47,230,1
6604,30workers_rand0,47,156,1
6605,30workers_rand0,47,208,2
6606,30workers_rand0,47,148,2
6607,30workers_rand0,47,131,2
6608,30workers_rand0,47,201,0
6609,30workers_rand0,47,196,2
6610,30workers_rand0,47,219,2
6611,30workers_rand0,47,239,2
6612,30workers_rand0,47,187,2
6613,30workers_rand0,47,241,1
6614,30workers_rand0,47,181,2
6615,30workers_rand0,47,206,2
6616,30workers_rand0,47,146,0
6617,30workers_rand0,47,140,1
6618,30workers_rand0,47,114,2
6619,30workers_rand0,47,116,2
6620,30workers_rand0,47,199,2
6621,30workers_rand0,47,147,1
6622,30workers_rand0,47,175,0
6623,30workers_rand0,47,192,0
6624,30workers_rand0,47,220,0
6625,25workers_rand1,1,247,0
6626,25workers_rand1,1,196,0
6627,25workers_rand1,1,75,0
6628,25workers_rand1,1,181,0
6629,25workers_rand1,1,133,0
6630,25workers_rand1,1,118,0
6631,25workers_rand1,1,238,0
6632,25workers_rand1,1,234,1
6633,25workers_rand1,1,239,0
6634,25workers_rand1,1,131,0
6635,25workers_rand1,1,169,0
6636,25workers_rand1,1,187,0
6637,25workers_rand1,1,184,0
6638,25workers_rand1,1,156,0
6639,25workers_rand1,1,146,1
6640,25workers_rand1,1,170,0
6641,25workers_rand1,1,140,0
6642,25workers_rand1,1,148,0
6643,25workers_rand1,1,199,0
6644,25workers_rand1,1,223,0
6645,25workers_rand1,1,159,0
6646,25workers_rand1,1,149,0
6647,25workers_rand1,1,182,0
6648,25workers_rand1,1,219,0
6649,25workers_rand1,1,52,0
6650,25workers_rand1,4,218,0
6651,25workers_rand1,4,137,0
6652,25workers_rand1,4,196,0
6653,25workers_rand1,4,148,0
6654,25workers_rand1,4,184,0
6655,25workers_rand1,4,232,0
6656,25workers_rand1,4,169,0
6657,25workers_rand1,4,187,0
6658,25workers_rand1,4,192,0
6659,25workers_rand1,4,133,0
6660,25workers_rand1,4,82,0
6661,25workers_rand1,4,146,0
6662,25workers_rand1,4,265,0
6663,25workers_rand1,4,233,0
6664,25workers_rand1,4,193,0
6665,25workers_rand1,4,114,0
6666,25workers_rand1,4,225,0
6667,25workers_rand1,4,142,0
6668,25workers_rand1,4,199,0
6669,25workers_rand1,4,230,0
6670,25workers_rand1,4,235,0
6671,25workers_rand1,4,185,0
6672,25workers_rand1,4,140,0
6673,25workers_rand1,4,131,0
6674,25workers_rand1,4,208,1
6675,25workers_rand1,7,184,1
6676,25workers_rand1,7,140,0
6677,25workers_rand1,7,187,0
6678,25workers_rand1,7,116,0
6679,25workers_rand1,7,146,1
6680,25workers_rand1,7,82,1
6681,25workers_rand1,7,161,0
6682,25workers_rand1,7,156,0
6683,25workers_rand1,7,159,1
6684,25workers_rand1,7,84,1
6685,25workers_rand1,7,193,0
6686,25workers_rand1,7,68,0
6687,25workers_rand1,7,249,0
6688,25workers_rand1,7,235,0
6689,25workers_rand1,7,52,0
6690,25workers_rand1,7,92,0
6691,25workers_rand1,7,219,0
6692,25workers_rand1,7,114,0
6693,25workers_rand1,7,175,1
6694,25workers_rand1,7,247,1
6695,25workers_rand1,7,239,0
6696,25workers_rand1,7,147,1
6697,25workers_rand1,7,120,0
6698,25workers_rand1,7,234,1
6699,25workers_rand1,7,9,0
6700,25workers_rand1,8,135,0
6701,25workers_rand1,8,156,1
6702,25workers_rand1,8,208,0
6703,25workers_rand1,8,131,0
6704,25workers_rand1,8,239,0
6705,25workers_rand1,8,82,0
6706,25workers_rand1,8,184,2
6707,25workers_rand1,8,193,0
6708,25workers_rand1,8,200,0
6709,25workers_rand1,8,235,1
6710,25workers_rand1,8,267,0
6711,25workers_rand1,8,234,2
6712,25workers_rand1,8,25,1
6713,25workers_rand1,8,223,0
6714,25workers_rand1,8,114,0
6715,25workers_rand1,8,54,0
6716,25workers_rand1,8,199,0
6717,25workers_rand1,8,247,2
6718,25workers_rand1,8,196,0
6719,25workers_rand1,8,192,0
6720,25workers_rand1,8,133,0
6721,25workers_rand1,8,118,0
6722,25workers_rand1,8,140,1
6723,25workers_rand1,8,230,1
6724,25workers_rand1,8,270,1
6725,25workers_rand1,10,169,0
6726,25workers_rand1,10,156,0
6727,25workers_rand1,10,205,0
6728,25workers_rand1,10,135,0
6729,25workers_rand1,10,46,0
6730,25workers_rand1,10,239,0
6731,25workers_rand1,10,159,0
6732,25workers_rand1,10,149,0
6733,25workers_rand1,10,175,0
6734,25workers_rand1,10,261,0
6735,25workers_rand1,10,114,1
6736,25workers_rand1,10,219,0
6737,25workers_rand1,10,142,0
6738,25workers_rand1,10,223,0
6739,25workers_rand1,10,161,0
6740,25workers_rand1,10,170,0
6741,25workers_rand1,10,230,0
6742,25workers_rand1,10,226,0
6743,25workers_rand1,10,116,0
6744,25workers_rand1,10,260,0
6745,25workers_rand1,10,2,0
6746,25workers_rand1,10,193,0
6747,25workers_rand1,10,52,0
6748,25workers_rand1,10,140,0
6749,25workers_rand1,10,133,0
6750,25workers_rand1,20,82,0
6751,25workers_rand1,20,181,1
6752,25workers_rand1,20,208,1
6753,25workers_rand1,20,81,2
6754,25workers_rand1,20,189,1
6755,25workers_rand1,20,234,2
6756,25workers_rand1,20,192,1
6757,25workers_rand1,20,193,2
6758,25workers_rand1,20,169,3
6759,25workers_rand1,20,16,4
6760,25workers_rand1,20,213,2
6761,25workers_rand1,20,46,3
6762,25workers_rand1,20,241,3
6763,25workers_rand1,20,217,2
6764,25workers_rand1,20,196,2
6765,25workers_rand1,20,4,2
6766,25workers_rand1,20,214,3
6767,25workers_rand1,20,38,4
6768,25workers_rand1,20,199,2
6769,25workers_rand1,20,230,1
6770,25workers_rand1,20,238,2
6771,25workers_rand1,20,9,2
6772,25workers_rand1,20,174,4
6773,25workers_rand1,20,54,1
6774,25workers_rand1,20,209,1
6775,25workers_rand1,15,148,0
6776,25workers_rand1,15,146,0
6777,25workers_rand1,15,181,0
6778,25workers_rand1,15,60,0
6779,25workers_rand1,15,12,0
6780,25workers_rand1,15,214,0
6781,25workers_rand1,15,131,0
6782,25workers_rand1,15,130,0
6783,25workers_rand1,15,150,0
6784,25workers_rand1,15,261,0
6785,25workers_rand1,15,46,0
6786,25workers_rand1,15,175,0
6787,25workers_rand1,15,54,0
6788,25workers_rand1,15,219,0
6789,25workers_rand1,15,142,0
6790,25workers_rand1,15,140,0
6791,25workers_rand1,15,225,0
6792,25workers_rand1,15,218,0
6793,25workers_rand1,15,51,0
6794,25workers_rand1,15,241,0
6795,25workers_rand1,15,242,0
6796,25workers_rand1,15,156,0
6797,25workers_rand1,15,137,0
6798,25workers_rand1,15,116,0
6799,25workers_rand1,15,56,1
6800,25workers_rand1,18,209,0
6801,25workers_rand1,18,181,0
6802,25workers_rand1,18,205,0
6803,25workers_rand1,18,172,0
6804,25workers_rand1,18,194,0
6805,25workers_rand1,18,217,0
6806,25workers_rand1,18,199,0
6807,25workers_rand1,18,114,0
6808,25workers_rand1,18,184,0
6809,25workers_rand1,18,214,0
6810,25workers_rand1,18,196,0
6811,25workers_rand1,18,46,0
6812,25workers_rand1,18,210,0
6813,25workers_rand1,18,82,1
6814,25workers_rand1,18,189,0
6815,25workers_rand1,18,6,0
6816,25workers_rand1,18,116,0
6817,25workers_rand1,18,33,0
6818,25workers_rand1,18,201,0
6819,25workers_rand1,18,219,0
6820,25workers_rand1,18,218,0
6821,25workers_rand1,18,169,0
6822,25workers_rand1,18,81,0
6823,25workers_rand1,18,54,0
6824,25workers_rand1,18,174,0
6825,25workers_rand1,21,215,0
6826,25workers_rand1,21,181,0
6827,25workers_rand1,21,209,0
6828,25workers_rand1,21,178,1
6829,25workers_rand1,21,189,0
6830,25workers_rand1,21,192,0
6831,25workers_rand1,21,201,0
6832,25workers_rand1,21,169,0
6833,25workers_rand1,21,196,0
6834,25workers_rand1,21,46,0
6835,25workers_rand1,21,82,0
6836,25workers_rand1,21,54,0
6837,25workers_rand1,21,234,0
6838,25workers_rand1,21,218,0
6839,25workers_rand1,21,193,0
6840,25workers_rand1,21,13,0
6841,25workers_rand1,21,200,0
6842,25workers_rand1,21,48,0
6843,25workers_rand1,21,199,0
6844,25workers_rand1,21,225,0
6845,25workers_rand1,21,230,0
6846,25workers_rand1,21,9,0
6847,25workers_rand1,21,81,0
